"","symbol","group","logFC","AveExpr","t","PValue","FDR","B"
"ENSG00000171877","FRMD5","protein_coding",1.33627900812995,2.371589090296,5.27604338857689,2.09643489847318e-07,4.71880912151396e-07,6.12976259409925
"ENSG00000260428","SCX","protein_coding",1.09228995166707,0.938285042578633,5.2744862129907,2.11322009948368e-07,4.7558682530439e-07,6.25182247868005
"ENSG00000146411","SLC2A12","protein_coding",1.69279438839325,2.05198714742533,5.26969623682588,2.16567357502495e-07,4.87021904551963e-07,6.15780956676105
"ENSG00000106004","HOXA5","protein_coding",-1.01411091708819,2.75200861563517,-5.2553839821283,2.33003507332509e-07,5.2287327565215e-07,5.69578317345903
"ENSG00000182326","C1S","protein_coding",-1.02418770308268,7.03367290864348,-5.25058986031062,2.38774727885114e-07,5.3509510382721e-07,5.49974140691246
"ENSG00000189045","ANKDD1B","protein_coding",-1.05184535479355,1.26235803146223,-5.24016893123867,2.51801551034117e-07,5.63266312922981e-07,5.85164492063639
"ENSG00000136883","KIF12","protein_coding",1.23497643478949,4.59462445697362,5.20952730104058,2.9422263626821e-07,6.54996682902884e-07,5.47183487703328
"ENSG00000225614","ZNF469","protein_coding",1.30702999690892,2.45179928474394,5.18260050564379,3.37153778641706e-07,7.47985826527073e-07,5.65912625581048
"ENSG00000120068","HOXB8","protein_coding",2.12717963262676,4.27875943986031,5.18139018409394,3.3921959474055e-07,7.52231124064098e-07,5.51141289979752
"ENSG00000188290","HES4","protein_coding",1.25256158789074,2.4542135247272,5.17176636972884,3.56087941176361e-07,7.8857544660332e-07,5.61745381592842
"ENSG00000165259","HDX","protein_coding",-1.004579096854,0.153529885454526,-5.16718936804488,3.64392743026471e-07,8.06605322153279e-07,5.62757705362608
"ENSG00000083807","SLC27A5","protein_coding",1.16867295532444,2.88192471085896,5.16077977698993,3.76338676315142e-07,8.31930180513503e-07,5.4962338349243
"ENSG00000241186","TDGF1","protein_coding",2.47111145492235,3.89105738357424,5.15664359178819,3.84247938485976e-07,8.48654886639717e-07,5.48053029233669
"ENSG00000068615","REEP1","protein_coding",-1.3425050461504,2.02464519101397,-5.14880703312107,3.99676776413068e-07,8.81548985118229e-07,5.23577495826049
"ENSG00000149599","DUSP15","protein_coding",1.55748308391397,0.675723507209203,5.14380138186253,4.09844211135432e-07,9.03302735680205e-07,5.66967566420509
"ENSG00000111319","SCNN1A","protein_coding",-1.14343877681192,7.13431706988688,-5.14130206329779,4.15014097893884e-07,9.14017675926173e-07,4.97144291850218
"ENSG00000070404","FSTL3","protein_coding",1.05225252828696,4.05239172010786,5.13787130372843,4.22213617216589e-07,9.28769699374338e-07,5.18149680335163
"ENSG00000164920","OSR2","protein_coding",-1.02075757588339,1.8429178113153,-5.13337951902329,4.31822715316082e-07,9.48499746060308e-07,5.24791298551132
"ENSG00000012223","LTF","protein_coding",-1.12165033434873,1.61759090176272,-5.13143256087477,4.36053229133892e-07,9.57224668575613e-07,5.26750465592593
"ENSG00000155974","GRIP1","protein_coding",-1.04926391099386,0.775782950792371,-5.12095800556191,4.59510839831106e-07,1.00722710262891e-06,5.33253372399161
"ENSG00000158296","SLC13A3","protein_coding",2.68399186337157,1.19524675637282,5.11747373724497,4.67581123944861e-07,1.02431088074353e-06,5.57233129970176
"ENSG00000174672","BRSK2","protein_coding",2.07531996596206,1.45946945319352,5.10248031230075,5.03901900259879e-07,1.09981357173493e-06,5.43523227355915
"ENSG00000185633","NDUFA4L2","protein_coding",1.26982844853181,3.28418834340296,5.0987063270705,5.13465725302742e-07,1.11953353639854e-06,5.15360217487526
"ENSG00000152784","PRDM8","protein_coding",-1.09077273957067,0.905367380015977,-5.08040713924359,5.62384773481421e-07,1.22313530631572e-06,5.12039893446718
"ENSG00000133985","TTC9","protein_coding",1.1742703904077,2.77790867253715,5.07872397992977,5.67104292483291e-07,1.23285711692393e-06,5.10678824658369
"ENSG00000131910","NR0B2","protein_coding",1.82868158169367,1.10839262173346,5.06717486702625,6.00536668326468e-07,1.30305292020713e-06,5.28454956461113
"ENSG00000187867","PALM3","protein_coding",1.85366120231397,0.672695391863094,5.06374305370383,6.10833195133757e-07,1.3244250465583e-06,5.30060943420309
"ENSG00000219438","FAM19A5","protein_coding",1.0993940829988,1.64850413725998,5.0516979727833,6.48341048259846e-07,1.4032872396769e-06,5.09961992491336
"ENSG00000272602","ZNF595","protein_coding",-1.09755220857048,1.22859650989964,-5.04887128701815,6.57460688873155e-07,1.42261055919385e-06,4.92368942804118
"ENSG00000164362","TERT","protein_coding",1.26138283305835,0.744977647362179,5.04696488903813,6.63681148806511e-07,1.43586074844696e-06,5.17831874240553
"ENSG00000106006","HOXA6","protein_coding",-1.1739748438837,0.630572386289798,-5.04553665047581,6.68378655775738e-07,1.44560169792908e-06,4.98003847794517
"ENSG00000128564","VGF","protein_coding",1.59811775885857,0.890550931044972,5.04460421046965,6.71462800728515e-07,1.45184852405515e-06,5.17841937241228
"ENSG00000118557","PMFBP1","protein_coding",1.15636340435064,1.34884705428843,5.03156438437342,7.16062244422344e-07,1.54512659584044e-06,5.03553818387146
"ENSG00000214290","COLCA2","protein_coding",-1.07455136699487,1.79497008989344,-5.0215109196655,7.52389608341282e-07,1.61974128901009e-06,4.7136414834434
"ENSG00000125848","FLRT3","protein_coding",-1.13414687714524,1.77150360471414,-5.01818939286297,7.64778524691108e-07,1.6459339760377e-06,4.69175100188677
"ENSG00000186472","PCLO","protein_coding",-1.21724778911046,2.11465636850597,-5.01788421887208,7.65926629174873e-07,1.64792633148933e-06,4.61762079321621
"ENSG00000149485","FADS1","protein_coding",1.12060636417987,4.09850732821228,5.01772909951691,7.66510846970622e-07,1.64894394394754e-06,4.59958971045117
"ENSG00000111199","TRPV4","protein_coding",1.04300472424085,0.731521239018908,5.01675016415369,7.70207708554775e-07,1.65641593966902e-06,5.0201586731621
"ENSG00000276644","DACH1","protein_coding",1.5555272921176,4.44080495421278,5.01422512186064,7.79823040918412e-07,1.67587894917975e-06,4.59358353165423
"ENSG00000146233","CYP39A1","protein_coding",1.0522857561011,2.9521329792757,5.00280340783027,8.24785541427177e-07,1.76968316372809e-06,4.70751190858586
"ENSG00000128710","HOXD10","protein_coding",-1.40320659697154,0.741259770610292,-4.99664930955462,8.50039955049708e-07,1.82149663347503e-06,4.71174740628975
"ENSG00000106038","EVX1","protein_coding",2.56632428380939,1.0733535781142,4.98993407299038,8.78449538790767e-07,1.87938496881593e-06,4.96851519123707
"ENSG00000128268","MGAT3","protein_coding",-1.00490459193261,3.10972175565038,-4.97140908484688,9.61659717281634e-07,2.04706596719063e-06,4.27465190237673
"ENSG00000113657","DPYSL3","protein_coding",-1.03945455024434,5.72364016912575,-4.97011934732396,9.67728180258019e-07,2.05939225955267e-06,4.12322496110042
"ENSG00000196549","MME","protein_coding",1.81394188276459,3.03865246289473,4.95899139120913,1.02164669044655e-06,2.17132882790346e-06,4.57288906576431
"ENSG00000196188","CTSE","protein_coding",-1.96974475762663,3.00318593753452,-4.93359113412318,1.15580901736824e-06,2.44664399534876e-06,4.04331343680782
"ENSG00000182885","ADGRG3","protein_coding",-1.11685761109227,0.11440547285534,-4.91689342591188,1.25310834782988e-06,2.64731640985383e-06,4.44136297741977
"ENSG00000185842","DNAH14","protein_coding",1.31130052521084,2.06329819637042,4.90002966026777,1.35937930343832e-06,2.86366117617436e-06,4.35793241734184
"ENSG00000167771","RCOR2","protein_coding",1.0917079409519,2.10089916578132,4.88977465269581,1.42820173745876e-06,3.00301524928177e-06,4.29361239489118
"ENSG00000134202","GSTM3","protein_coding",-1.05718943006983,3.66075054178852,-4.8856451693608,1.45685432082472e-06,3.06160424546491e-06,3.79883264520074
"ENSG00000196867","ZFP28","protein_coding",-1.08584461539392,0.724035537384485,-4.87572339039689,1.52798232386147e-06,3.20543358297828e-06,4.17568659961646
"ENSG00000092621","PHGDH","protein_coding",1.30182165131304,5.27459965840903,4.85272418995734,1.70597838574261e-06,3.5684464625285e-06,3.67507009014705
"ENSG00000243716","NPIPB5","protein_coding",1.30804387011941,1.48306249638951,4.84735207776772,1.75034857131202e-06,3.65609731172306e-06,4.19061981856561
"ENSG00000136689","IL1RN","protein_coding",1.46247520707137,3.31003283451482,4.83364898218255,1.86862517307205e-06,3.89218132592382e-06,3.92552812116508
"ENSG00000184515","BEX5","protein_coding",-1.44189992196934,-0.153397177263524,-4.83347772277837,1.87015104834199e-06,3.89481225776661e-06,4.0548391857449
"ENSG00000103569","AQP9","protein_coding",1.95246433944422,0.875961185571039,4.83327179070858,1.87198743855761e-06,3.89808904387482e-06,4.2186791125944
"ENSG00000164692","COL1A2","protein_coding",1.04151940056366,9.89196344540946,4.8327950546115,1.87624538551902e-06,3.90640667287019e-06,3.54909396523938
"ENSG00000164398","ACSL6","protein_coding",2.92281652928251,2.92689519878591,4.83116180305503,1.89090360535472e-06,3.93637264586625e-06,4.09127417764312
"ENSG00000139055","ERP27","protein_coding",1.8399220414769,1.52118326205636,4.81079208403624,2.08325283836948e-06,4.31799378692665e-06,4.0517863679313
"ENSG00000129295","LRRC6","protein_coding",1.00236484478399,2.2026557022516,4.80750673388624,2.1159916427631e-06,4.3834001577966e-06,3.89084052851605
"ENSG00000163083","INHBB","protein_coding",1.4581738013221,2.07317034027616,4.79569746339977,2.23781600772723e-06,4.62606818222218e-06,3.89281502082344
"ENSG00000214376","VSTM5","protein_coding",-1.09814441111761,0.415194649924069,-4.79322950532483,2.26411584703399e-06,4.67847833329677e-06,3.84012384480339
"ENSG00000019505","SYT13","protein_coding",-1.19055431845055,4.5524151899751,-4.78676562459213,2.33441752990866e-06,4.81435044222988e-06,3.28843980296803
"ENSG00000142185","TRPM2","protein_coding",1.14877711435328,4.46602418845515,4.78529327236828,2.3507225739732e-06,4.84528021018367e-06,3.48008347765089
"ENSG00000126709","IFI6","protein_coding",1.15386848263053,6.02958861759315,4.77751261533547,2.43872509123905e-06,5.01690260962459e-06,3.25592334345464
"ENSG00000124875","CXCL6","protein_coding",1.60065004953736,0.306880892983295,4.77223761444763,2.50018373500836e-06,5.13834211318551e-06,3.96437620545137
"ENSG00000204764","RANBP17","protein_coding",1.05192033250156,1.94082863805312,4.76376837751672,2.60199050822745e-06,5.33795201563285e-06,3.72643202792626
"ENSG00000268104","SLC6A14","protein_coding",2.5265455125558,2.38498602800035,4.74621134654233,2.8259088425195e-06,5.78690534178282e-06,3.73341979902193
"ENSG00000019169","MARCO","protein_coding",-1.71060909281056,0.286910571079253,-4.74345793622697,2.86266702017393e-06,5.85894097942805e-06,3.57310515501923
"ENSG00000092758","COL9A3","protein_coding",1.84557189650452,3.38103417635844,4.69996722939096,3.50805857262078e-06,7.13648698372018e-06,3.35079037320613
"ENSG00000170345","FOS","protein_coding",-1.08612225082926,7.60850658700892,-4.66893720761057,4.05184785578814e-06,8.18542850190702e-06,2.78977121779078
"ENSG00000137809","ITGA11","protein_coding",1.22374448091955,4.12782640598928,4.66874221639789,4.05550866332892e-06,8.19170746904623e-06,3.01177298556707
"ENSG00000060709","RIMBP2","protein_coding",-1.30684830755537,0.277494861931617,-4.66645956807897,4.09860086522932e-06,8.27536602975465e-06,3.26543873396143
"ENSG00000066735","KIF26A","protein_coding",-1.12095816635105,2.495415539728,-4.65672643018922,4.28733703651868e-06,8.63996051057511e-06,2.91656812262329
"ENSG00000104213","PDGFRL","protein_coding",-1.0113832411862,0.297131268646716,-4.62734083418457,4.90921885651651e-06,9.8570091968691e-06,3.11539712535455
"ENSG00000154252","GAL3ST2","protein_coding",-1.02679492970152,2.51950538306232,-4.62716228997384,4.91325002017674e-06,9.86376700515504e-06,2.79814047643613
"ENSG00000162591","MEGF6","protein_coding",1.14707876835952,3.63848905045799,4.62710960266007,4.91444019988962e-06,9.86482023872751e-06,2.90301473410014
"ENSG00000176170","SPHK1","protein_coding",1.15045839853977,3.04287762539876,4.62670080186029,4.92368422263734e-06,9.88069964093293e-06,3.00218369935992
"ENSG00000142623","PADI1","protein_coding",1.56435136475029,0.12756677253087,4.62424603073114,4.97954525562825e-06,9.98603974819672e-06,3.31550219146339
"ENSG00000165078","CPA6","protein_coding",-1.62737277899492,0.16947402481563,-4.61282589503772,5.24752923573024e-06,1.04950584714605e-05,3.0160620510766
"ENSG00000116141","MARK1","protein_coding",-1.0605679792195,1.26624190248478,-4.61100360812983,5.29155291261516e-06,1.05788234786596e-05,2.91633557973296
"ENSG00000157064","NMNAT2","protein_coding",-1.20861467329197,0.347874607991247,-4.60005413269359,5.56364162355061e-06,1.10958417847507e-05,2.96883925674625
"ENSG00000115009","CCL20","protein_coding",1.25138916314497,5.13828543217688,4.55528013021329,6.82272053571946e-06,1.35213750207827e-05,2.35503332017513
"ENSG00000110427","KIAA1549L","protein_coding",1.80434554201033,0.484854419651412,4.5467023123767,7.09331510098365e-06,1.40269368803752e-05,2.96497406089246
"ENSG00000172061","LRRC15","protein_coding",1.42920668022793,2.86026152153052,4.54556952789488,7.12981052268627e-06,1.40960452937516e-05,2.69023110971077
"ENSG00000186529","CYP4F3","protein_coding",1.09717989212811,3.81646980379514,4.54527181265735,7.13943201074884e-06,1.41131850177806e-05,2.50662172369817
"ENSG00000176884","GRIN1","protein_coding",-1.10390291855888,0.392386840425026,-4.52957882610778,7.66461404630261e-06,1.51030190633206e-05,2.67788306249311
"ENSG00000154856","APCDD1","protein_coding",1.45750769795314,5.44896359896593,4.52313353653758,7.89088139567731e-06,1.55261707217216e-05,2.20192025669934
"ENSG00000124466","LYPD3","protein_coding",1.07850884926579,1.25259612327701,4.5163139790196,8.13726005131095e-06,1.59876018664543e-05,2.71620403770299
"ENSG00000215182","MUC5AC","protein_coding",2.90462074266563,1.59592742654102,4.50543518546275,8.54563312463458e-06,1.67544145731923e-05,2.78081039161744
"ENSG00000167711","SERPINF2","protein_coding",1.11298476592155,2.17486921568443,4.49854746482405,8.81427248666623e-06,1.72605557930198e-05,2.54678962187523
"ENSG00000109205","ODAM","protein_coding",1.96331081574194,0.208373651074495,4.48475744001863,9.37665832498181e-06,1.83260744822588e-05,2.72302038159916
"ENSG00000140519","RHCG","protein_coding",1.73704894215302,-0.093054588578777,4.47963323274871,9.59427365914957e-06,1.87335429029001e-05,2.70658295173237
"ENSG00000163879","DNALI1","protein_coding",-1.0303209506518,1.25150646172538,-4.47529903424046,9.78211042670604e-06,1.90776895716628e-05,2.33797947921195
"ENSG00000077274","CAPN6","protein_coding",-1.49330706098013,1.8221928594701,-4.43645488297314,1.1630451571233e-05,2.25430303633864e-05,2.01577716274179
"ENSG00000169583","CLIC3","protein_coding",1.15583790465464,1.9196977732109,4.43352590525723,1.17826270460588e-05,2.28260486311179e-05,2.30733949320739
"ENSG00000171004","HS6ST2","protein_coding",2.34271781209891,2.609371079139,4.41338354824362,1.28819705402462e-05,2.48777286446291e-05,2.24431770413129
"ENSG00000124882","EREG","protein_coding",2.36097205514625,4.40668117415601,4.39589877927029,1.39152901122492e-05,2.67686476370872e-05,1.94158193730213
"ENSG00000125730","C3","protein_coding",-1.23339336663015,6.75720194608406,-4.38980849203344,1.42934969445345e-05,2.74605588738678e-05,1.55897959607104
"ENSG00000170571","EMB","protein_coding",-1.01796690784849,3.23522612217648,-4.38261494446292,1.4752892127424e-05,2.8310120030124e-05,1.62345204681185
"ENSG00000144810","COL8A1","protein_coding",1.32284416922503,4.278377040037,4.37874812313094,1.50056399621212e-05,2.87802271633748e-05,1.73716402569599
"ENSG00000179862","CITED4","protein_coding",1.09173841969346,2.57601431016031,4.378213190619,1.50409293948483e-05,2.88441784823964e-05,1.98877126399008
"ENSG00000073067","CYP2W1","protein_coding",3.04649494921826,3.49121751795026,4.36682599322561,1.58112507102313e-05,3.02744294053802e-05,2.01767458092456
"ENSG00000205502","C2CD4B","protein_coding",1.46887810626702,1.80040230590687,4.35489871155035,1.66585139433205e-05,3.18227211841599e-05,2.01993103560912
"ENSG00000101144","BMP7","protein_coding",2.14143091733714,3.96797904534227,4.33613368460663,1.80799986409782e-05,3.4422831066998e-05,1.73918214772277
"ENSG00000138308","PLA2G12B","protein_coding",-1.82171601855091,0.45165650732777,-4.31851933259946,1.95192763882203e-05,3.70014982256301e-05,1.71207010528171
"ENSG00000109255","NMU","protein_coding",1.68128733053788,1.03039519458843,4.31596565130681,1.97368159035609e-05,3.739952509877e-05,1.94220587554156
"ENSG00000180071","ANKRD18A","protein_coding",1.04332556072044,0.492171158607916,4.29124318946598,2.19661292593414e-05,4.14273166176947e-05,1.83501463377873
"ENSG00000204287","HLA-DRA","protein_coding",-1.01920255230987,8.18962890610544,-4.27105623877758,2.3962874669735e-05,4.50218948351897e-05,1.10893306094932
"ENSG00000114854","TNNC1","protein_coding",1.44029105752639,0.239058732156261,4.26176239932206,2.49393469267257e-05,4.6779422949624e-05,1.76796711177895
"ENSG00000151224","MAT1A","protein_coding",1.85104142521254,0.42666622495356,4.25375466199986,2.58110483482641e-05,4.83533061953957e-05,1.74778324222668
"ENSG00000203797","DDO","protein_coding",-1.02780962995113,0.96585693158628,-4.25265647942456,2.59328372747729e-05,4.8563046631293e-05,1.45067243166751
